village_id,village_name,district,state,ntl_mean_2020,ntl_mean_2025,ntl_median_2020,ntl_median_2025,ntl_std_2020,ntl_std_2025,ntl_p10_2025,ntl_p90_2025,ntl_growth_pct
,,,,0.4769720018726219,0.7159363460371546,0.43368006807211873,0.6477781764546731,0.16401916525628588,0.2899553361137441,0.4923238804462973,0.9589161987406504,0.491704385713485
,,,,0.5479938387109117,0.7985227351067118,0.46435875334077303,0.656515958219424,0.6552341518934489,0.6870741274424477,0.5307079859145399,1.02901396384606,0.5104992463942175
,,,,0.45811900040664083,0.5990975434673957,0.38955130306649327,0.4834075005433356,0.29180650030007355,0.49283549564601703,0.3957583322224472,0.7955875362284445,0.2986076264153349
,,,,0.5034246970849378,0.8217640951127565,0.4456809307889327,0.6709671005514515,0.22315354114556177,0.5674462251134564,0.5477124255037669,1.1398915994007435,0.6179271919697317
,,,,0.7277673234950691,1.1586223072039195,0.5477228877444753,0.8254235199554971,0.5912943752004295,0.9278701892573373,0.6083732202730857,1.881818175315857,0.5813827814179718
,,,,0.7137376098389728,1.103125684763083,0.5776013749383806,0.8550094669352262,0.45127790618638586,0.846668214850624,0.671693835992687,1.5706666707992554,0.5200911104192395
,,,,0.5350003689357095,0.8162653859820177,0.483561986715978,0.7312749645979902,0.3156425882680883,0.46349061579234463,0.6112623136457556,1.0781472955831763,0.5398270529494867
,,,,0.4911564248674679,0.8126739356054766,0.4259212305043312,0.6680586614132248,0.1925750921076807,0.4177051523694377,0.49124909301975617,1.334500014781952,0.6349607267023112
,,,,0.4713336461361071,0.8131062140444715,0.4408824292167267,0.7101262158761591,0.13639885439327967,0.34731461560935695,0.5523234850207934,1.1790726706385615,0.7189528916033217
,,,,0.6770914386298799,0.9618650341308655,0.5443938685343426,0.798655384236253,0.48196406102010286,0.588672289864785,0.5799050266144745,1.4524909257888794,0.456910783381817
,,,,0.594200819627786,0.7234936100470327,0.5274634725380439,0.6788793697711072,0.2558058925118075,0.26129845480500036,0.46038038938744585,0.99452604201489,0.25235931442835
,,,,0.9702550641834415,1.2756462715357286,0.7172395341790454,0.9068544545878834,1.0437490502282627,1.357379810728621,0.6603025246907854,1.7126133803033479,0.33085582838629307
,,,,1.2995195825260706,1.9712394212063693,1.0309277281777043,1.3111344292811098,1.0995082846190043,2.264903063152927,0.8185993980008586,3.1873692356083727,0.48284344472561813
,,,,0.6551836993767713,0.9024771681576047,0.5542604775522348,0.7889706621752614,0.28323328513141677,0.3404073536603925,0.6317294094113209,1.3059491063468158,0.4215702431559305
,,,,2.3214424678776178,3.4782492774781213,1.22455147761532,2.195941093142389,2.566739161353402,3.31047039667459,0.9307968601391369,8.087727546691895,0.7111751945711012
,,,,0.7024156291285207,1.1406021798510724,0.5864092744645496,0.9923110033362511,0.33812669194977807,0.4936200403167889,0.6957460894423018,1.7914999723434448,0.6570731507445844
,,,,1.1279612801542078,1.912143237493297,0.6802505629161941,1.3061507843675446,1.439211091438635,1.991785136611734,0.8183500229252733,3.9348182678222656,0.7226636802180393
,,,,0.948776451855227,1.7067539183406908,0.7644554450504798,1.4035821814648122,0.6647439042599599,1.1370710406925952,1.0311169614326863,2.8043024275037975,0.8256663304837862
,,,,1.2607178154386203,3.2896152091341695,1.0128505841460909,2.3089574497274086,0.8419183768619065,3.100249357549161,1.306941767795734,5.684545358022054,1.4377157175065391
,,,,0.3491497295143581,0.4350264221312959,0.31978748654404265,0.41408258106907164,0.1456688898093312,0.1470040973383763,0.35221542829171393,0.5233946878185505,0.2649606171834541
,,,,0.33661376311260766,0.4164167094642719,0.32423429082561445,0.39449192773311764,0.09255263228468198,0.12370558791718399,0.34769547699504033,0.4878234552112881,0.24315551668317834
,,,,0.4103828907528328,0.4926245761461998,0.36716676411441207,0.4529496938524217,0.15156560628192167,0.21880584784971055,0.3927224666969494,0.5781161542737088,0.21758701067354583
,,,,0.45800379110053413,0.6295099134747935,0.38891613569974176,0.4650225481627353,0.24852664812315095,0.5225733246470077,0.4118259567200298,0.8393071906757996,0.324070317383603
,,,,0.36176781621804566,0.4551447023395886,0.3476087128743488,0.4257602300077303,0.08138950113557059,0.12930220532184272,0.37124898920970806,0.5503516282299873,0.26456355170864726
,,,,0.38729849020219087,0.4788528821287007,0.36304080828664903,0.44509788648937465,0.09629295185315963,0.1772940675175321,0.36820824476990865,0.6161504095091539,0.23894599543631576
,,,,0.4007412262027712,0.5317851304170544,0.3515328694180864,0.4222289421770985,0.1869617322456164,0.4465089770520716,0.3627848773745314,0.6378277900532701,0.2760941524516203
,,,,0.3594705397232835,0.431852515916193,0.3355559686346014,0.39046862572678154,0.10141596583020984,0.16625258424242528,0.363466564126864,0.48068439171242433,0.21223291659883556
,,,,0.3946331909979649,0.48429287428973,0.3510420553411875,0.42951026733458836,0.16229131606639896,0.2225588412808374,0.36747753722196913,0.5850711195895612,0.23203091429110678
,,,,0.35194454436712935,0.41841694146691716,0.3198821870597888,0.38876466103284957,0.1510881873651506,0.2712766752361242,0.33261659893981776,0.4827753382725475,0.19045847159816603
